,Order ID,Order Date,Ship Date,Customer Name,Country,City,State,Category,Product Name,Sales,Quantity,Profit
2278,CA-2011-150581,2011-04-08,2011-04-12,Nathan Mautz,United States,Concord,California,Tables,Bevis 36 x 72 Conference Tables,99.59,1,2.49
2279,CA-2011-150581,2011-04-08,2011-04-12,Nathan Mautz,United States,Concord,California,Accessories,Logitech Wireless Headset h800,399.96,4,139.99
2280,CA-2011-141355,2011-09-25,2011-09-30,Barry Franz,United States,Aurora,Colorado,Art,Dixon Ticonderoga Core-Lock Colored Pencils,14.58,2,2.37
2281,CA-2013-165330,2013-12-12,2013-12-12,William Brown,United States,Anaheim,California,Binders,Ibico Laser Imprintable Binding System Covers,209.6,5,68.12
2282,CA-2013-165330,2013-12-12,2013-12-12,William Brown,United States,Anaheim,California,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,23.32,2,6.06
2283,CA-2013-165330,2013-12-12,2013-12-12,William Brown,United States,Anaheim,California,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",30.98,1,13.94
2284,CA-2013-165330,2013-12-12,2013-12-12,William Brown,United States,Anaheim,California,Accessories,Microsoft Natural Ergonomic Keyboard 4000,119.96,4,25.19
2285,CA-2013-165330,2013-12-12,2013-12-12,William Brown,United States,Anaheim,California,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",363.92,5,-31.84
2286,CA-2013-165330,2013-12-12,2013-12-12,William Brown,United States,Anaheim,California,Binders,Recycled Easel Ring Binders,35.81,3,11.19
2287,CA-2013-165330,2013-12-12,2013-12-12,William Brown,United States,Anaheim,California,Binders,GBC Recycled VeloBinder Covers,122.69,9,39.87
2288,CA-2013-165330,2013-12-12,2013-12-12,William Brown,United States,Anaheim,California,Tables,Hon Non-Folding Utility Tables,892.14,7,111.52
2289,CA-2013-165330,2013-12-12,2013-12-12,William Brown,United States,Anaheim,California,Storage,Rogers Profile Extra Capacity Storage Tub,50.22,3,2.01
2290,CA-2013-165330,2013-12-12,2013-12-12,William Brown,United States,Anaheim,California,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,83.42,2,24.19
2291,CA-2013-165330,2013-12-12,2013-12-12,William Brown,United States,Anaheim,California,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",5.87,2,2.13
2292,CA-2012-132633,2012-02-03,2012-02-05,Ken Heidel,United States,Pleasant Grove,Utah,Binders,Wilson Jones Standard D-Ring Binders,12.14,3,4.1
2293,CA-2013-157742,2013-12-30,2014-01-01,Ken Lonsdale,United States,Springfield,Oregon,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",27.79,3,10.42
2294,CA-2014-127712,2014-09-01,2014-09-06,Michael Granlund,United States,Salem,Oregon,Supplies,Acme Kleen Earth Office Shears,6.21,2,0.7
2295,CA-2011-106726,2011-12-06,2011-12-08,Roland Schwarz,United States,Los Angeles,California,Storage,Standard Rollaway File with Lock,1261.33,7,327.95
2296,CA-2013-147473,2013-05-31,2013-06-04,Nancy Lomonaco,United States,Los Angeles,California,Paper,Xerox 228,38.88,6,18.66
2297,CA-2011-141901,2011-08-09,2011-08-14,Gene McClure,United States,Fresno,California,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),5.98,1,2.69
2298,CA-2013-167416,2013-05-13,2013-05-18,Jill Matthias,United States,Seattle,Washington,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",54.9,5,26.9
2299,CA-2014-118724,2014-07-22,2014-07-26,Anthony Rawles,United States,Concord,California,Art,Nontoxic Chalk,3.52,2,1.69
2300,CA-2014-118724,2014-07-22,2014-07-26,Anthony Rawles,United States,Concord,California,Phones,Polycom SoundPoint IP 450 VoIP phone,1626.19,9,121.96
2301,US-2014-143175,2014-08-04,2014-08-07,George Ashbrook,United States,Los Angeles,California,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3,23.97
2302,CA-2012-105844,2012-10-25,2012-10-27,Jennifer Ferguson,United States,Sparks,Nevada,Art,Newell 319,79.36,4,23.81
2303,CA-2014-118864,2014-06-16,2014-06-20,Kristen Hastings,United States,Los Angeles,California,Phones,Panasonic KX T7736-B Digital phone,119.96,1,7.5
2304,CA-2011-159625,2011-11-23,2011-11-28,Sally Matthias,United States,Scottsdale,Arizona,Fasteners,Staples,23.47,3,8.8
2305,CA-2014-147410,2014-09-05,2014-09-09,Eva Jacobs,United States,Santa Ana,California,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",421.1,2,105.28
2306,US-2013-102239,2013-05-06,2013-05-07,Lindsay Williams,United States,Henderson,Nevada,Tables,Global Adaptabilities Conference Tables,1685.88,6,320.32
2307,US-2013-102239,2013-05-06,2013-05-07,Lindsay Williams,United States,Henderson,Nevada,Binders,Avery Poly Binder Pockets,5.73,2,2.0
2308,CA-2011-143168,2011-10-18,2011-10-23,Ivan Gibson,United States,Seattle,Washington,Paper,Xerox 1925,61.96,2,27.88
2309,CA-2011-143168,2011-10-18,2011-10-23,Ivan Gibson,United States,Seattle,Washington,Binders,Computer Printout Index Tabs,1.34,1,0.47
2310,CA-2014-118122,2014-11-18,2014-11-25,Greg Guthrie,United States,Seattle,Washington,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.9,2,4.52
2311,CA-2014-166926,2014-12-02,2014-12-09,Sean O'Donnell,United States,Seattle,Washington,Paper,Xerox 1947,41.86,7,18.84
2312,CA-2014-166926,2014-12-02,2014-12-09,Sean O'Donnell,United States,Seattle,Washington,Bookcases,"Hon Metal Bookcases, Putty",141.96,2,41.17
2313,CA-2014-142909,2014-12-23,2014-12-26,Alex Grayson,United States,Mesa,Arizona,Tables,"Lesro Round Back Collection Coffee Table, End Table",182.55,2,-135.09
2314,CA-2013-131380,2013-03-29,2013-04-01,Chris Cortes,United States,Los Angeles,California,Storage,Rogers Deluxe File Chest,87.92,4,0.88
2315,CA-2013-131380,2013-03-29,2013-04-01,Chris Cortes,United States,Los Angeles,California,Paper,Xerox 1983,5.98,1,2.93
2316,CA-2011-117464,2011-07-22,2011-07-24,Naresj Patel,United States,San Francisco,California,Art,Newell 32,11.52,4,3.23
2317,CA-2011-117464,2011-07-22,2011-07-24,Naresj Patel,United States,San Francisco,California,Chairs,Global Comet Stacking Armless Chair,717.72,3,71.77
2318,CA-2011-117464,2011-07-22,2011-07-24,Naresj Patel,United States,San Francisco,California,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,236.5,10,68.59
2319,CA-2011-117464,2011-07-22,2011-07-24,Naresj Patel,United States,San Francisco,California,Tables,Safco Drafting Table,170.35,3,19.16
2320,CA-2014-125381,2014-04-26,2014-04-28,Speros Goranitis,United States,San Francisco,California,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,3,22.67
2321,CA-2014-150609,2014-05-01,2014-05-05,Nick Zandusky,United States,Los Angeles,California,Binders,Fellowes Black Plastic Comb Bindings,23.24,5,7.55
2322,CA-2013-164399,2013-11-13,2013-11-16,Dianna Wilson,United States,San Diego,California,Phones,Panasonic KX TS3282W Corded phone,203.98,3,25.5
2323,CA-2013-164399,2013-11-13,2013-11-16,Dianna Wilson,United States,San Diego,California,Tables,Global Adaptabilities Conference Tables,674.35,3,-8.43
2324,CA-2013-147683,2013-11-14,2013-11-18,Philisse Overcash,United States,Seattle,Washington,Furnishings,DAX Solid Wood Frames,19.54,2,7.23
2325,CA-2011-116785,2011-04-26,2011-04-30,Marc Harrigan,United States,Los Angeles,California,Art,Newell 347,21.4,5,6.21
2326,CA-2011-116785,2011-04-26,2011-04-30,Marc Harrigan,United States,Los Angeles,California,Labels,Avery 495,12.6,2,5.8
2327,CA-2014-137414,2014-10-03,2014-10-07,Chad McGuire,United States,San Francisco,California,Furnishings,Dax Clear Box Frame,17.46,2,5.94
2328,CA-2014-137414,2014-10-03,2014-10-07,Chad McGuire,United States,San Francisco,California,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,369.16,11,32.3
2329,CA-2013-143476,2013-09-12,2013-09-14,Linda Cazamias,United States,Phoenix,Arizona,Art,"Crayola Anti Dust Chalk, 12/Pack",2.91,2,0.91
2330,CA-2013-143476,2013-09-12,2013-09-14,Linda Cazamias,United States,Phoenix,Arizona,Paper,Xerox 1976,20.74,4,7.26
2331,CA-2013-143476,2013-09-12,2013-09-14,Linda Cazamias,United States,Phoenix,Arizona,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),9.57,2,2.99
2332,US-2013-119046,2013-06-03,2013-06-07,Edward Hooks,United States,Seattle,Washington,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,3,13.88
2333,US-2013-119046,2013-06-03,2013-06-07,Edward Hooks,United States,Seattle,Washington,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",51.65,12,18.72
2334,US-2013-119046,2013-06-03,2013-06-07,Edward Hooks,United States,Seattle,Washington,Binders,Acco Translucent Poly Ring Binders,11.23,3,3.93
2335,CA-2014-154949,2014-10-16,2014-10-20,Marc Crier,United States,Camarillo,California,Labels,Avery 478,14.73,3,7.22
2336,CA-2012-150770,2012-05-03,2012-05-06,Lena Cacioppo,United States,San Francisco,California,Art,Newell 317,8.82,3,2.56
2337,CA-2012-150770,2012-05-03,2012-05-06,Lena Cacioppo,United States,San Francisco,California,Binders,Ibico Recycled Linen-Style Covers,62.5,2,21.87
2338,CA-2012-150770,2012-05-03,2012-05-06,Lena Cacioppo,United States,San Francisco,California,Accessories,Logitech Gaming G510s - Keyboard,339.96,4,122.39
2339,CA-2012-150770,2012-05-03,2012-05-06,Lena Cacioppo,United States,San Francisco,California,Binders,GBC Linen Binding Covers,49.57,2,17.35
2340,CA-2013-109953,2013-07-15,2013-07-19,Raymond Buch,United States,San Francisco,California,Phones,Panasonic Kx-TS550,110.38,3,12.42
2341,CA-2013-109953,2013-07-15,2013-07-19,Raymond Buch,United States,San Francisco,California,Appliances,Holmes 99% HEPA Air Purifier,151.62,7,50.03
2342,CA-2013-109953,2013-07-15,2013-07-19,Raymond Buch,United States,San Francisco,California,Furnishings,Deflect-O Glasstique Clear Desk Accessories,30.8,4,10.16
2343,CA-2011-157546,2011-07-20,2011-07-22,Roger Demir,United States,San Francisco,California,Binders,Clear Mylar Reinforcing Strips,89.71,6,30.28
2344,CA-2011-157546,2011-07-20,2011-07-22,Roger Demir,United States,San Francisco,California,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,3,10.73
2345,CA-2011-138737,2011-12-07,2011-12-10,Frank Preis,United States,Los Angeles,California,Art,Newell 32,8.64,3,2.42
2346,CA-2013-101651,2013-12-25,2013-12-31,Sean Christensen,United States,San Jose,California,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",43.96,7,18.46
2347,CA-2013-101651,2013-12-25,2013-12-31,Sean Christensen,United States,San Jose,California,Fasteners,Staples,39.76,7,18.69
2348,CA-2014-136651,2014-04-24,2014-04-26,Jay Fein,United States,Pasadena,California,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",66.36,7,26.54
2349,CA-2014-136651,2014-04-24,2014-04-26,Jay Fein,United States,Pasadena,California,Binders,GBC Durable Plastic Covers,92.88,6,30.19
2350,CA-2014-136651,2014-04-24,2014-04-26,Jay Fein,United States,Pasadena,California,Furnishings,Eldon 500 Class Desk Accessories,24.14,2,7.97
2351,US-2014-151127,2014-05-23,2014-05-26,Rob Lucas,United States,Los Angeles,California,Art,SANFORD Major Accent Highlighters,49.56,7,18.83
2352,CA-2014-145807,2014-02-10,2014-02-14,Sarah Bern,United States,Los Angeles,California,Storage,Sensible Storage WireTech Storage Systems,354.9,5,17.75
2353,CA-2012-158491,2012-06-04,2012-06-09,Becky Pak,United States,Los Angeles,California,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,119.98,2,35.99
2354,CA-2012-158491,2012-06-04,2012-06-09,Becky Pak,United States,Los Angeles,California,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,989.97,3,395.99
2355,CA-2014-137001,2014-06-11,2014-06-14,George Zrebassa,United States,Thousand Oaks,California,Art,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",14.7,7,4.12
2356,CA-2013-123337,2013-09-17,2013-09-23,Keith Dawkins,United States,San Jose,California,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",273.67,2,-12.88
2357,CA-2013-123337,2013-09-17,2013-09-23,Keith Dawkins,United States,San Jose,California,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,4,4.54
2358,CA-2012-144519,2012-11-13,2012-11-17,Arthur Wiediger,United States,Helena,Montana,Phones,Panasonic KX TS3282W Corded phone,339.96,5,42.5
2359,CA-2012-144519,2012-11-13,2012-11-17,Arthur Wiediger,United States,Helena,Montana,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",63.98,7,21.75
2360,CA-2013-157217,2013-07-20,2013-07-22,Tracy Collins,United States,San Francisco,California,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,35.98,2,4.5
2361,CA-2013-157217,2013-07-20,2013-07-22,Tracy Collins,United States,San Francisco,California,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3,132.59
2362,CA-2013-108224,2013-05-15,2013-05-15,Tiffany House,United States,Yuma,Arizona,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,185.53,7,48.7
2363,CA-2014-159282,2014-10-17,2014-10-22,Gary Hansen,United States,Yuma,Arizona,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,599.99,5,-479.99
2364,CA-2014-151183,2014-10-15,2014-10-20,Berenike Kampe,United States,San Francisco,California,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",46.36,4,15.3
2365,CA-2013-153661,2013-01-30,2013-01-31,Steven Cartwright,United States,San Francisco,California,Storage,"File Shuttle II and Handi-File, Black",305.01,9,76.25
2366,CA-2013-153661,2013-01-30,2013-01-31,Steven Cartwright,United States,San Francisco,California,Binders,GBC Wire Binding Strips,50.78,2,17.77
2367,CA-2013-153661,2013-01-30,2013-01-31,Steven Cartwright,United States,San Francisco,California,Labels,Avery 512,26.01,9,12.22
2368,CA-2013-113656,2013-01-23,2013-01-29,Christy Brittain,United States,Los Angeles,California,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",59.99,7,21.6
2369,CA-2012-148964,2012-05-26,2012-05-31,Ruben Dartt,United States,Bellevue,Washington,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",20.24,1,7.89
2370,CA-2013-144092,2013-11-06,2013-11-08,Logan Haushalter,United States,San Jose,California,Accessories,KeyTronic E03601U1 - Keyboard - Beige,72.0,4,12.96
2371,CA-2013-144092,2013-11-06,2013-11-08,Logan Haushalter,United States,San Jose,California,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.89,2,9.97
2372,CA-2013-144092,2013-11-06,2013-11-08,Logan Haushalter,United States,San Jose,California,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.13,3,77.48
2373,CA-2014-158120,2014-11-18,2014-11-22,Katharine Harms,United States,Hillsboro,Oregon,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",19.61,3,6.62
2374,CA-2014-158120,2014-11-18,2014-11-22,Katharine Harms,United States,Hillsboro,Oregon,Binders,Avery Reinforcements for Hole-Punch Pages,4.16,7,-3.47
2375,US-2014-128447,2014-11-11,2014-11-18,Michael Chen,United States,Pasco,Washington,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",400.8,5,112.22
2376,US-2014-128447,2014-11-11,2014-11-18,Michael Chen,United States,Pasco,Washington,Binders,GBC VeloBinder Manual Binding System,28.79,1,10.08
2377,US-2011-131275,2011-03-18,2011-03-24,Sample Company A,United States,Burbank,California,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,111.0,2,14.43
2378,US-2011-131275,2011-03-18,2011-03-24,Sample Company A,United States,Burbank,California,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,1279.97,4,415.99
2379,US-2011-131275,2011-03-18,2011-03-24,Sample Company A,United States,Burbank,California,Storage,Tennsco 6- and 18-Compartment Lockers,1856.19,7,334.11
2380,CA-2014-165155,2014-09-22,2014-09-24,Brendan Murry,United States,Los Angeles,California,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,1,3.88
2381,CA-2014-141138,2014-11-11,2014-11-17,Gary Hwang,United States,Modesto,California,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,7,43.6
2382,CA-2014-154102,2014-02-07,2014-02-14,Skye Norling,United States,San Francisco,California,Paper,Xerox 1947,29.9,5,13.46
2383,CA-2013-114748,2013-10-10,2013-10-15,Maria Zettner,United States,Phoenix,Arizona,Art,Newell 310,1.41,1,0.16
2384,CA-2013-114748,2013-10-10,2013-10-15,Maria Zettner,United States,Phoenix,Arizona,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",169.57,2,0.0
2385,CA-2013-163594,2013-04-13,2013-04-15,Jason Fortune-,United States,Los Angeles,California,Paper,Xerox 206,19.44,3,9.33
2386,CA-2013-163594,2013-04-13,2013-04-15,Jason Fortune-,United States,Los Angeles,California,Chairs,"Global Geo Office Task Chair, Gray",194.35,3,-36.44
2387,CA-2013-163594,2013-04-13,2013-04-15,Jason Fortune-,United States,Los Angeles,California,Binders,Aluminum Screw Posts,36.62,3,13.73
2388,US-2014-123862,2014-01-08,2014-01-10,Jamie Frazer,United States,Long Beach,California,Storage,Eldon Fold 'N Roll Cart System,153.78,11,44.6
2389,US-2014-123862,2014-01-08,2014-01-10,Jamie Frazer,United States,Long Beach,California,Storage,Tennsco Commercial Shelving,61.02,3,0.61
2390,US-2014-123862,2014-01-08,2014-01-10,Jamie Frazer,United States,Long Beach,California,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,110.11,7,31.93
2391,US-2014-123862,2014-01-08,2014-01-10,Jamie Frazer,United States,Long Beach,California,Fasteners,Staples,7.89,1,3.55
2392,CA-2014-100580,2014-08-14,2014-08-21,Michael Kennedy,United States,San Diego,California,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",36.02,3,11.71
2393,CA-2011-132787,2011-09-19,2011-09-23,Mike Caudle,United States,Seattle,Washington,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,24.98
2394,CA-2014-147844,2014-05-03,2014-05-07,Dorothy Dickinson,United States,Los Angeles,California,Paper,"Adams ""While You Were Out"" Message Pads",15.7,5,7.07
2395,CA-2014-147844,2014-05-03,2014-05-07,Dorothy Dickinson,United States,Los Angeles,California,Art,Newell 34,59.52,3,15.48
2396,CA-2014-147844,2014-05-03,2014-05-07,Dorothy Dickinson,United States,Los Angeles,California,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",34.4,5,15.82
2397,CA-2013-110009,2013-09-09,2013-09-14,Toby Ritter,United States,Seattle,Washington,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",43.13,1,14.66
2398,CA-2013-110009,2013-09-09,2013-09-14,Toby Ritter,United States,Seattle,Washington,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",30.87,7,14.2
2399,CA-2012-100146,2012-05-14,2012-05-19,Claudia Bergmann,United States,Camarillo,California,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",509.96,5,42.0
2400,CA-2012-100146,2012-05-14,2012-05-19,Claudia Bergmann,United States,Camarillo,California,Furnishings,Dana Halogen Swing-Arm Architect Lamp,122.91,3,34.41
2401,CA-2012-100146,2012-05-14,2012-05-19,Claudia Bergmann,United States,Camarillo,California,Chairs,Novimex Fabric Task Chair,97.57,2,-6.1
2402,CA-2012-100146,2012-05-14,2012-05-19,Claudia Bergmann,United States,Camarillo,California,Chairs,"Global Leather and Oak Executive Chair, Black",722.35,3,81.26
2403,CA-2013-129728,2013-05-31,2013-06-07,Jason Gross,United States,Los Angeles,California,Furnishings,36X48 HARDFLOOR CHAIRMAT,167.84,8,11.75
2404,CA-2014-121125,2014-05-31,2014-06-04,Michael Granlund,United States,Tigard,Oregon,Phones,LG G3,156.79,1,17.64
2405,CA-2014-121125,2014-05-31,2014-06-04,Michael Granlund,United States,Tigard,Oregon,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,35.36,2,-3.09
2406,CA-2014-121125,2014-05-31,2014-06-04,Michael Granlund,United States,Tigard,Oregon,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,13.59,1,-0.34
2407,CA-2011-161249,2011-08-09,2011-08-13,Roger Demir,United States,Phoenix,Arizona,Fasteners,"Super Bands, 12/Pack",4.46,3,-0.95
2408,CA-2011-161249,2011-08-09,2011-08-13,Roger Demir,United States,Phoenix,Arizona,Binders,Avery Hole Reinforcements,9.35,5,-6.54
2409,CA-2012-148180,2012-07-26,2012-07-31,Bart Pistole,United States,Oxnard,California,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.14,3,3.09
2410,CA-2012-148180,2012-07-26,2012-07-31,Bart Pistole,United States,Oxnard,California,Binders,Tuff Stuff Recycled Round Ring Binders,23.14,6,8.39
2411,CA-2012-148180,2012-07-26,2012-07-31,Bart Pistole,United States,Oxnard,California,Art,Newell 334,99.2,5,25.79
2412,CA-2011-165568,2011-02-16,2011-02-20,Barry Französisch,United States,Seattle,Washington,Binders,Pressboard Data Binders by Wilson Jones,21.36,5,7.21
2413,CA-2012-145457,2012-03-24,2012-03-27,Cathy Prescott,United States,Covington,Washington,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",46.9,5,13.13
2414,US-2014-163657,2014-09-03,2014-09-07,Janet Lee,United States,Los Angeles,California,Binders,Acco Translucent Poly Ring Binders,18.72,5,6.55
2415,US-2014-163657,2014-09-03,2014-09-07,Janet Lee,United States,Los Angeles,California,Tables,Hon 2111 Invitation Series Straight Table,236.53,2,-2.96
2416,CA-2012-120446,2012-11-16,2012-11-18,John Grady,United States,San Diego,California,Labels,Avery 51,18.9,3,8.69
2417,US-2012-136987,2012-04-11,2012-04-14,Andy Reiter,United States,Los Angeles,California,Copiers,Canon PC-428 Personal Copier,639.97,4,215.99
2418,US-2012-136987,2012-04-11,2012-04-14,Andy Reiter,United States,Los Angeles,California,Fasteners,Staples,52.76,2,24.27
2419,CA-2012-138485,2012-02-27,2012-03-01,Nora Paige,United States,Seattle,Washington,Accessories,Microsoft Natural Keyboard Elite,538.92,9,80.84
2420,CA-2013-103709,2013-09-09,2013-09-16,Liz Preis,United States,Visalia,California,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,3.72
2421,CA-2013-103709,2013-09-09,2013-09-16,Liz Preis,United States,Visalia,California,Paper,Xerox 1900,34.24,8,15.41
2422,CA-2013-103709,2013-09-09,2013-09-16,Liz Preis,United States,Visalia,California,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,2,65.44
2423,CA-2013-138282,2013-05-20,2013-05-24,Anna Häberlin,United States,Los Angeles,California,Fasteners,Staples,87.84,8,23.72
2424,CA-2014-148985,2014-11-12,2014-11-16,Thomas Brumley,United States,Los Angeles,California,Furnishings,Dax Clear Box Frame,34.92,4,11.87
2425,CA-2013-139997,2013-07-02,2013-07-04,Eugene Moren,United States,Lehi,Utah,Copiers,Hewlett Packard 310 Color Digital Copier,1499.95,5,449.99
2426,CA-2013-124583,2013-09-02,2013-09-04,Laurel Beltran,United States,Huntington Beach,California,Envelopes,Globe Weis Peel & Seel First Class Envelopes,12.78,1,5.75
2427,CA-2014-157196,2014-11-06,2014-11-10,Anna Andreadi,United States,San Diego,California,Paper,Xerox 1996,12.96,2,6.22
2428,CA-2012-108672,2012-09-10,2012-09-16,Frank Atkinson,United States,Los Angeles,California,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",106.68,6,33.07
2429,CA-2014-121048,2014-07-15,2014-07-19,Toby Carlisle,United States,Westminster,California,Binders,Acco Suede Grain Vinyl Round Ring Binder,4.45,2,1.45
2430,CA-2014-121048,2014-07-15,2014-07-19,Toby Carlisle,United States,Westminster,California,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,3,49.8
2431,CA-2014-121048,2014-07-15,2014-07-19,Toby Carlisle,United States,Westminster,California,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,4,2.33
2432,CA-2014-121048,2014-07-15,2014-07-19,Toby Carlisle,United States,Westminster,California,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",71.92,4,20.86
2433,CA-2014-121048,2014-07-15,2014-07-19,Toby Carlisle,United States,Westminster,California,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",18.84,3,7.91
2434,CA-2014-121048,2014-07-15,2014-07-19,Toby Carlisle,United States,Westminster,California,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,140.97,3,19.74
2435,CA-2014-121048,2014-07-15,2014-07-19,Toby Carlisle,United States,Westminster,California,Phones,GE 30524EE4,470.38,3,52.92
2436,US-2014-120117,2014-03-31,2014-03-31,Tom Boeckenhauer,United States,Los Angeles,California,Art,Manco Dry-Lighter Erasable Highlighter,6.08,2,2.07
2437,US-2014-120117,2014-03-31,2014-03-31,Tom Boeckenhauer,United States,Los Angeles,California,Phones,AT&T CL83451 4-Handset Telephone,164.79,1,18.54
2438,CA-2011-115889,2011-11-02,2011-11-06,Shahid Hopkins,United States,San Francisco,California,Phones,AT&T CL82213,46.38,2,5.22
2439,CA-2011-115889,2011-11-02,2011-11-06,Shahid Hopkins,United States,San Francisco,California,Storage,Adjustable Depth Letter/Legal Cart,362.92,2,105.25
2440,CA-2011-125731,2011-09-10,2011-09-16,Clay Ludtke,United States,Gresham,Oregon,Envelopes,Peel & Seel Envelopes,21.73,7,7.6
2441,CA-2011-125731,2011-09-10,2011-09-16,Clay Ludtke,United States,Gresham,Oregon,Chairs,GuestStacker Chair with Chrome Finish Legs,1487.04,5,148.7
2442,US-2014-106145,2014-09-27,2014-09-27,Ruben Ausman,United States,San Francisco,California,Fasteners,Staples,71.88,6,33.06
2443,US-2014-106145,2014-09-27,2014-09-27,Ruben Ausman,United States,San Francisco,California,Furnishings,Stackable Trays,9.24,3,2.96
2444,US-2014-106145,2014-09-27,2014-09-27,Ruben Ausman,United States,San Francisco,California,Paper,Xerox 1895,35.88,6,16.15
2445,US-2014-106145,2014-09-27,2014-09-27,Ruben Ausman,United States,San Francisco,California,Binders,"Wilson Jones Hanging View Binder, White, 1""",17.04,3,5.54
2446,US-2014-106145,2014-09-27,2014-09-27,Ruben Ausman,United States,San Francisco,California,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.18,3,314.27
2447,CA-2013-107146,2013-06-18,2013-06-20,Lena Creighton,United States,Longmont,Colorado,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",266.35,3,-13.32
2448,CA-2013-107146,2013-06-18,2013-06-20,Lena Creighton,United States,Longmont,Colorado,Chairs,"Global Manager's Adjustable Task Chair, Storm",483.14,4,54.35
2449,US-2014-160143,2014-04-01,2014-04-08,Henry Goldwyn,United States,Los Angeles,California,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,29.7,3,8.02
2450,CA-2013-106460,2013-02-19,2013-02-22,Greg Tran,United States,San Francisco,California,Paper,Xerox 1880,70.88,2,33.31
